Date,Open,High,Low,Close,Adj Close,Volume
06/28/2017,209.5,210.0,208.0,208.5,175.66372680664062,"48,568,000"
06/29/2017,210.5,210.5,208.5,210.0,176.9275360107422,"26,019,000"
06/30/2017,206.5,208.5,206.5,208.5,175.66372680664062,"30,867,000"
07/03/2017,207.5,209.0,207.0,209.0,176.0850067138672,"19,027,000"
07/04/2017,208.0,208.5,207.0,207.0,174.3999786376953,"21,132,000"
07/05/2017,207.0,208.5,206.5,208.5,175.66372680664062,"23,276,000"
07/06/2017,208.0,208.5,207.0,207.5,174.8212127685547,"15,242,000"
07/07/2017,207.0,207.5,205.5,206.0,173.55746459960938,"20,655,000"
07/10/2017,206.5,207.0,206.0,206.0,173.55746459960938,"13,292,000"
07/11/2017,208.0,212.0,207.5,212.0,178.612548828125,"33,265,000"
07/12/2017,211.0,212.5,210.5,210.5,177.3487548828125,"26,426,000"
07/13/2017,212.0,216.0,211.5,214.5,180.71881103515625,"50,090,000"
07/14/2017,213.0,214.5,212.0,213.0,179.4550323486328,"22,335,000"
07/17/2017,215.0,215.5,211.5,213.0,179.4550323486328,"21,372,000"
07/18/2017,213.0,214.0,212.0,214.0,180.2975616455078,"18,613,000"
07/19/2017,212.5,215.0,212.5,214.5,180.71881103515625,"20,637,000"
07/20/2017,215.0,215.5,214.0,215.5,181.5613250732422,"20,770,000"
07/21/2017,214.0,215.0,213.5,214.0,180.2975616455078,"15,032,000"
07/24/2017,213.5,214.5,213.0,214.5,180.71881103515625,"19,972,000"
07/25/2017,214.0,214.5,213.5,214.0,180.2975616455078,"13,344,000"
07/26/2017,215.0,215.0,212.5,213.0,179.4550323486328,"14,684,000"
07/27/2017,213.5,216.0,213.5,215.5,181.5613250732422,"23,013,000"
07/28/2017,213.0,214.0,212.5,213.0,179.4550323486328,"19,724,000"
07/31/2017,211.5,214.5,211.5,214.5,180.71881103515625,"19,993,000"
08/01/2017,212.5,214.0,212.0,212.0,178.612548828125,"19,704,000"
08/02/2017,214.0,216.0,214.0,216.0,181.9825897216797,"27,320,000"
08/03/2017,213.0,214.0,212.5,213.5,179.8762969970703,"25,694,000"
08/04/2017,213.5,214.0,212.5,213.0,179.4550323486328,"21,831,000"
08/07/2017,213.5,216.5,213.5,216.0,181.9825897216797,"21,564,000"
08/08/2017,217.5,219.0,216.0,217.5,183.24632263183594,"25,122,000"
08/09/2017,215.0,215.5,213.5,214.5,180.71881103515625,"28,050,000"
08/10/2017,215.5,215.5,212.5,214.0,180.2975616455078,"26,273,000"
08/11/2017,211.0,213.5,210.5,212.5,179.03378295898438,"41,417,000"
08/14/2017,213.5,214.0,210.0,211.0,177.77001953125,"29,299,000"
08/15/2017,213.0,214.5,213.0,214.0,180.2975616455078,"13,512,000"
08/16/2017,214.5,214.5,211.0,213.0,179.4550323486328,"25,176,000"
08/17/2017,213.5,214.0,213.0,214.0,180.2975616455078,"8,334,000"
08/18/2017,212.0,213.0,211.0,212.5,179.03378295898438,"13,711,000"
08/21/2017,212.5,213.0,211.5,211.5,178.1912384033203,"11,882,499"
08/22/2017,213.5,214.5,213.0,214.5,180.71881103515625,"14,211,415"
08/23/2017,215.5,216.0,214.0,215.5,181.5613250732422,"11,589,917"
08/24/2017,216.0,217.0,215.5,217.0,182.82504272460938,"15,224,842"
08/25/2017,217.5,217.5,216.0,217.5,183.24632263183594,"10,125,387"
08/28/2017,215.0,216.5,215.0,216.0,181.9825897216797,"15,236,159"
08/29/2017,216.0,216.0,215.0,216.0,181.9825897216797,"16,160,161"
08/30/2017,216.0,218.0,216.0,217.5,183.24632263183594,"19,674,310"
08/31/2017,217.5,218.0,215.5,216.5,182.40383911132812,"26,434,202"
09/01/2017,215.0,217.5,215.0,216.5,182.40383911132812,"17,805,405"
09/04/2017,216.5,218.0,215.5,217.5,183.24632263183594,"15,023,185"
09/05/2017,218.0,218.0,216.5,218.0,183.6676025390625,"17,357,347"
09/06/2017,216.5,218.0,216.0,217.0,182.82504272460938,"16,012,662"
09/07/2017,218.0,218.5,216.0,217.0,182.82504272460938,"19,135,540"
09/08/2017,217.0,218.0,216.5,218.0,183.6676025390625,"25,512,045"
09/11/2017,219.0,219.5,216.5,217.0,182.82504272460938,"19,026,886"
09/12/2017,219.0,219.5,217.5,219.0,184.5101318359375,"21,588,321"
09/13/2017,217.5,219.0,217.5,218.0,183.6676025390625,"17,555,541"
09/14/2017,218.5,219.0,217.5,218.5,184.0888671875,"18,315,567"
09/15/2017,218.5,219.0,217.0,218.5,184.0888671875,"44,551,103"
09/18/2017,219.0,220.0,218.0,219.5,184.93136596679688,"17,654,705"
09/19/2017,221.5,221.5,220.0,221.5,186.6164093017578,"23,410,233"
09/20/2017,221.0,222.0,220.0,221.5,186.6164093017578,"20,320,237"
09/21/2017,221.0,223.0,220.0,221.0,186.19515991210938,"18,645,565"
09/22/2017,221.5,222.0,218.5,218.5,184.0888671875,"21,557,370"
09/25/2017,217.5,218.5,217.0,217.0,182.82504272460938,"16,876,286"
09/26/2017,217.5,218.0,214.0,214.0,180.2975616455078,"23,070,901"
09/27/2017,217.5,217.5,215.0,215.0,181.14010620117188,"22,590,510"
09/28/2017,215.0,216.0,213.5,214.0,180.2975616455078,"31,616,062"
09/29/2017,216.0,217.5,215.5,216.5,182.40383911132812,"21,380,708"
10/02/2017,219.5,220.5,218.5,220.5,185.7738494873047,"27,983,551"
10/03/2017,219.0,223.0,219.0,222.5,187.45889282226562,"36,679,938"
10/05/2017,222.0,225.5,222.0,224.5,189.14390563964844,"23,349,939"
10/06/2017,225.0,225.5,223.5,224.5,189.14390563964844,"15,642,516"
10/11/2017,226.5,233.5,226.5,233.0,196.30528259277344,"63,667,562"
10/12/2017,235.0,237.5,234.5,237.5,200.09657287597656,"42,390,186"
10/13/2017,237.5,237.5,234.5,237.5,200.09657287597656,"23,145,071"
10/16/2017,237.5,238.0,236.0,238.0,200.51785278320312,"19,964,072"
10/17/2017,238.0,238.0,235.0,235.5,198.4115447998047,"17,652,304"
10/18/2017,239.5,239.5,237.0,237.5,200.09657287597656,"28,886,850"
10/19/2017,239.5,241.5,239.0,239.0,201.36036682128906,"23,481,776"
10/20/2017,238.0,239.5,237.5,237.5,200.09657287597656,"24,722,035"
10/23/2017,239.0,240.0,238.5,239.0,201.36036682128906,"15,772,559"
10/24/2017,240.0,240.0,238.0,238.0,200.51785278320312,"14,975,093"
10/25/2017,238.5,239.0,237.5,238.0,200.51785278320312,"16,880,187"
10/26/2017,237.0,238.0,236.0,236.0,198.83285522460938,"12,959,717"
10/27/2017,237.5,240.0,237.5,239.0,201.36036682128906,"17,773,541"
10/30/2017,242.0,245.0,241.5,243.0,204.7303466796875,"27,784,990"
10/31/2017,243.5,245.0,241.5,243.0,204.7303466796875,"22,582,013"
11/01/2017,243.5,245.0,241.5,242.5,204.3091278076172,"20,389,054"
11/02/2017,242.0,242.5,240.5,241.0,203.04537963867188,"15,810,342"
11/03/2017,240.5,241.0,238.5,239.0,201.36036682128906,"16,528,682"
11/06/2017,243.5,244.0,239.0,239.5,201.78160095214844,"21,029,415"
11/07/2017,242.0,244.0,241.5,244.0,205.5729217529297,"20,200,261"
11/08/2017,243.0,243.5,242.0,242.5,204.3091278076172,"14,129,103"
11/09/2017,240.5,243.0,240.0,241.0,203.04537963867188,"20,313,949"
11/10/2017,240.0,242.0,239.5,240.5,202.62411499023438,"14,121,296"
11/13/2017,240.0,241.5,239.5,239.5,201.78160095214844,"12,087,858"
11/14/2017,241.0,241.0,239.0,240.0,202.202880859375,"16,880,176"
11/15/2017,239.0,239.5,236.0,237.5,200.09657287597656,"28,720,308"
11/16/2017,238.0,240.0,237.5,238.0,200.51785278320312,"16,487,172"
11/17/2017,240.5,242.5,240.5,241.5,203.4666748046875,"18,676,825"
11/20/2017,241.0,241.5,238.0,238.5,200.9391326904297,"16,265,271"
11/21/2017,240.0,243.0,239.5,243.0,204.7303466796875,"20,513,024"
11/22/2017,244.5,244.5,242.0,242.0,203.88787841796875,"26,626,431"
11/23/2017,242.0,243.5,241.5,242.5,204.3091278076172,"9,346,763"
11/24/2017,242.0,244.5,241.5,244.0,205.5729217529297,"11,154,453"
11/27/2017,240.0,240.0,237.0,237.0,199.6753387451172,"32,247,324"
11/28/2017,234.5,235.0,233.0,234.0,197.14779663085938,"44,803,178"
11/29/2017,235.0,236.0,234.5,234.5,197.5690460205078,"25,762,797"
11/30/2017,226.5,230.5,226.0,226.0,190.4076690673828,"109,231,770"
12/01/2017,228.5,233.5,227.5,231.0,194.62026977539062,"37,446,265"
12/04/2017,232.5,234.5,231.0,234.0,197.14779663085938,"21,635,032"
12/05/2017,231.0,231.0,228.5,229.5,193.35650634765625,"29,664,765"
12/06/2017,228.0,229.5,226.5,227.0,191.25021362304688,"32,371,690"
12/07/2017,226.5,226.5,222.5,226.5,190.82896423339844,"41,343,903"
12/08/2017,231.0,231.0,224.5,227.0,191.25021362304688,"37,959,260"
12/11/2017,228.5,229.0,227.0,227.5,191.6714630126953,"20,649,609"
12/12/2017,229.5,229.5,225.0,227.5,191.6714630126953,"21,796,584"
12/13/2017,227.5,228.0,226.5,227.0,191.25021362304688,"17,920,331"
12/14/2017,228.0,230.5,227.5,230.5,194.19900512695312,"17,193,313"
12/15/2017,228.5,230.0,226.5,230.0,193.77774047851562,"42,625,779"
12/18/2017,227.0,228.0,226.5,227.0,191.25021362304688,"14,564,664"
12/19/2017,226.5,228.5,224.0,225.0,189.565185546875,"25,714,129"
12/20/2017,225.0,225.5,223.5,224.5,189.14390563964844,"26,289,333"
12/21/2017,226.5,227.0,224.5,225.0,189.565185546875,"18,558,164"
12/22/2017,225.0,227.5,224.0,227.5,191.6714630126953,"19,036,483"
12/25/2017,228.0,229.5,226.5,228.5,192.51397705078125,"4,579,675"
12/26/2017,229.0,229.0,225.0,226.0,190.4076690673828,"13,755,843"
12/27/2017,225.0,226.0,225.0,225.0,189.565185546875,"12,515,245"
12/28/2017,226.5,228.0,225.0,226.0,190.4076690673828,"24,304,371"
12/29/2017,227.5,230.0,226.5,229.5,193.35650634765625,"25,007,443"
01/02/2018,231.5,232.5,231.0,232.5,195.88401794433594,"18,055,269"
01/03/2018,236.0,238.0,235.5,237.0,199.6753387451172,"29,308,091"
01/04/2018,240.0,240.0,236.5,239.5,201.78160095214844,"29,096,613"
01/05/2018,240.0,240.0,238.0,240.0,202.202880859375,"22,438,255"
01/08/2018,242.0,242.5,240.5,242.0,203.88787841796875,"20,233,692"
01/09/2018,242.0,242.0,239.5,242.0,203.88787841796875,"19,043,123"
01/10/2018,241.5,242.0,236.0,236.5,199.2540740966797,"23,631,220"
01/11/2018,235.0,236.0,232.5,235.0,197.99024963378906,"30,446,338"
01/12/2018,234.5,238.0,233.5,237.0,199.6753387451172,"21,513,291"
01/15/2018,240.0,240.0,238.0,240.0,202.202880859375,"27,476,533"
01/16/2018,240.0,240.5,238.0,240.5,202.62411499023438,"21,691,632"
01/17/2018,240.5,243.0,239.0,242.0,203.88787841796875,"38,046,119"
01/18/2018,245.0,250.0,245.0,248.5,209.36422729492188,"49,896,952"
01/19/2018,253.5,255.5,251.5,255.5,215.26181030273438,"50,549,292"
01/22/2018,257.5,262.0,257.0,261.5,220.31687927246094,"43,400,509"
01/23/2018,262.5,266.0,262.5,266.0,224.10818481445312,"33,527,444"
01/24/2018,263.0,263.0,256.5,258.0,217.36810302734375,"41,874,813"
01/25/2018,258.0,264.0,256.5,258.0,217.36810302734375,"44,643,756"
01/26/2018,256.5,257.5,253.5,255.0,214.84054565429688,"39,555,523"
01/29/2018,259.0,261.5,255.0,258.5,217.7893524169922,"30,071,234"
01/30/2018,256.0,257.5,252.5,253.0,213.1555633544922,"36,860,591"
01/31/2018,253.0,257.5,252.0,255.0,214.84054565429688,"44,136,808"
02/01/2018,257.5,261.0,257.0,259.5,218.63185119628906,"30,559,457"
02/02/2018,259.0,260.0,255.0,259.5,218.63185119628906,"25,707,560"
02/05/2018,251.0,254.5,250.5,253.0,213.1555633544922,"45,594,379"
02/06/2018,242.5,243.5,234.0,239.0,201.36036682128906,"102,409,048"
02/07/2018,245.0,245.5,239.5,240.0,202.202880859375,"80,063,178"
02/08/2018,239.5,242.0,238.0,238.5,200.9391326904297,"30,989,550"
02/09/2018,230.0,233.0,228.5,232.5,195.88401794433594,"65,735,265"
02/12/2018,235.5,237.5,235.0,236.5,199.2540740966797,"35,635,236"
02/21/2018,244.5,244.5,242.0,242.5,204.3091278076172,"71,504,174"
02/22/2018,244.0,244.0,239.0,239.5,201.78160095214844,"39,239,993"
02/23/2018,241.0,245.0,241.0,245.0,206.41539001464844,"26,985,776"
02/26/2018,247.0,247.5,245.0,246.5,207.67919921875,"35,901,810"
02/27/2018,250.5,250.5,246.0,246.0,207.2579345703125,"40,818,119"
03/01/2018,244.0,245.0,242.0,243.0,204.7303466796875,"39,719,984"
03/02/2018,240.0,241.0,238.5,240.0,202.202880859375,"35,139,170"
03/05/2018,242.5,243.0,240.5,241.5,203.4666748046875,"27,337,846"
03/06/2018,245.5,250.0,245.5,250.0,210.62799072265625,"34,890,780"
03/07/2018,248.0,248.5,246.0,247.0,208.10044860839844,"30,391,219"
03/08/2018,249.5,251.5,249.0,249.5,210.2067108154297,"20,645,694"
03/09/2018,250.0,251.0,248.5,250.5,211.0492706298828,"19,831,063"
03/12/2018,252.0,255.0,251.5,254.0,213.99801635742188,"24,492,615"
03/13/2018,255.5,259.0,255.0,259.0,218.21060180664062,"33,756,883"
03/14/2018,256.5,257.5,255.5,257.0,216.5255584716797,"23,772,838"
03/15/2018,258.0,258.0,255.0,255.0,214.84054565429688,"19,396,493"
03/16/2018,253.0,256.0,249.5,255.0,214.84054565429688,"62,929,326"
03/19/2018,252.5,255.5,251.0,255.0,214.84054565429688,"21,440,766"
03/20/2018,253.0,254.0,251.5,253.0,213.1555633544922,"21,840,151"
03/21/2018,255.0,255.0,251.0,252.5,212.73423767089844,"28,976,737"
03/22/2018,254.5,254.5,249.5,251.5,211.89173889160156,"27,000,668"
03/23/2018,245.0,247.0,244.0,245.0,206.41539001464844,"52,498,390"
03/26/2018,241.5,244.5,241.5,243.5,205.1516571044922,"36,987,945"
03/27/2018,248.0,251.0,247.0,251.0,211.47048950195312,"31,008,260"
03/28/2018,247.5,248.0,244.0,245.0,206.41539001464844,"29,637,411"
03/29/2018,243.0,247.0,242.5,244.0,205.5729217529297,"36,165,345"
03/30/2018,247.5,249.5,246.0,246.0,207.2579345703125,"16,996,346"
04/02/2018,248.5,249.0,245.0,246.5,207.67919921875,"17,696,003"
04/03/2018,243.0,244.5,242.0,244.0,205.5729217529297,"35,813,944"
04/09/2018,248.0,248.0,243.5,245.0,206.41539001464844,"34,694,824"
04/10/2018,244.5,249.0,243.5,245.5,206.83668518066406,"25,156,994"
04/11/2018,246.5,248.5,246.5,248.0,208.9429931640625,"21,607,935"
04/12/2018,248.5,248.5,244.0,245.0,206.41539001464844,"20,409,657"
04/13/2018,246.0,246.0,244.0,244.5,205.99415588378906,"19,742,548"
04/16/2018,243.0,244.0,242.0,243.5,205.1516571044922,"18,350,139"
04/17/2018,243.0,243.5,237.5,238.0,200.51785278320312,"42,756,389"
04/18/2018,239.5,241.5,236.5,238.0,200.51785278320312,"42,500,048"
04/19/2018,242.0,244.5,241.0,244.5,205.99415588378906,"31,901,989"
04/20/2018,228.0,231.5,228.0,229.0,192.9352569580078,"128,452,087"
04/23/2018,226.5,227.5,225.0,226.5,190.82896423339844,"71,009,975"
04/24/2018,225.0,227.5,225.0,227.0,191.25021362304688,"40,967,892"
04/25/2018,225.5,226.0,224.0,225.0,189.565185546875,"46,771,110"
04/26/2018,225.0,225.5,221.0,222.0,187.03765869140625,"48,023,557"
04/27/2018,225.0,225.5,221.0,223.5,188.3013916015625,"34,174,459"
04/30/2018,224.5,228.0,222.5,227.0,191.25021362304688,"28,500,789"
05/02/2018,227.0,227.5,222.5,223.0,187.88014221191406,"38,167,942"
05/03/2018,221.0,222.5,220.0,220.5,185.7738494873047,"31,690,731"
05/04/2018,221.0,224.0,220.5,223.0,187.88014221191406,"27,208,722"
05/07/2018,225.0,225.5,221.5,223.5,188.3013916015625,"23,268,759"
05/08/2018,224.0,228.5,223.5,228.0,192.09271240234375,"40,324,763"
05/09/2018,228.5,232.0,228.5,229.5,193.35650634765625,"33,778,934"
05/10/2018,231.0,231.5,229.0,229.5,193.35650634765625,"27,530,377"
05/11/2018,232.0,234.0,230.5,233.0,196.30528259277344,"30,693,910"
05/14/2018,234.5,234.5,232.5,233.0,196.30528259277344,"19,921,437"
05/15/2018,233.5,234.0,229.5,230.5,194.19900512695312,"23,771,769"
05/16/2018,229.5,230.5,228.5,230.5,194.19900512695312,"14,409,556"
05/17/2018,231.0,231.5,226.5,226.5,190.82896423339844,"26,852,737"
05/18/2018,225.5,227.5,223.5,223.5,188.3013916015625,"27,664,541"
05/21/2018,225.0,230.0,225.0,229.0,192.9352569580078,"16,127,815"
05/22/2018,230.0,233.5,229.0,229.0,192.9352569580078,"22,355,097"
05/23/2018,231.5,231.5,228.5,228.5,192.51397705078125,"23,062,899"
05/24/2018,229.5,230.0,228.5,229.0,192.9352569580078,"12,996,610"
05/25/2018,228.5,229.5,228.0,228.5,192.51397705078125,"15,971,294"
05/28/2018,229.5,230.0,226.5,227.0,191.25021362304688,"16,373,270"
05/29/2018,226.5,226.5,223.5,225.0,189.565185546875,"23,764,776"
05/30/2018,224.0,224.0,220.5,221.0,186.19515991210938,"49,163,788"
05/31/2018,221.5,224.0,220.5,224.0,188.72267150878906,"96,069,458"
06/01/2018,224.5,226.5,224.0,224.0,188.72267150878906,"27,617,994"
06/04/2018,227.5,229.0,227.0,229.0,192.9352569580078,"25,959,480"
06/05/2018,230.0,230.0,226.5,229.0,192.9352569580078,"26,534,884"
06/06/2018,229.0,230.0,227.0,230.0,193.77774047851562,"24,767,441"
06/07/2018,231.0,231.5,228.0,230.0,193.77774047851562,"24,958,266"
06/08/2018,229.0,229.0,226.0,227.0,191.25021362304688,"23,548,851"
06/11/2018,226.5,227.0,225.0,226.0,190.4076690673828,"21,696,933"
06/12/2018,225.0,229.0,224.0,229.0,192.9352569580078,"29,501,260"
06/13/2018,229.0,232.0,228.0,232.0,195.46273803710938,"28,944,970"
06/14/2018,230.0,230.0,226.5,226.5,190.82896423339844,"33,408,041"
06/15/2018,225.0,231.0,224.0,231.0,194.62026977539062,"48,059,679"
06/19/2018,225.5,226.0,224.0,225.0,189.565185546875,"56,889,624"
06/20/2018,224.5,227.5,223.5,226.0,190.4076690673828,"40,708,701"
06/21/2018,227.5,228.0,226.0,226.5,190.82896423339844,"31,242,557"
06/22/2018,224.5,227.5,224.0,227.5,191.6714630126953,"43,581,409"
06/25/2018,220.0,220.5,218.0,218.0,190.3616485595703,"45,025,211"
06/26/2018,215.5,216.0,212.5,214.5,187.3053741455078,"38,446,346"
06/27/2018,216.0,216.0,212.5,213.0,185.9955291748047,"39,888,414"
06/28/2018,211.0,214.5,210.0,212.0,185.12234497070312,"37,940,780"
06/29/2018,212.0,217.0,212.0,216.5,189.05181884765625,"34,313,680"
07/02/2018,218.5,219.0,214.0,214.0,186.8687744140625,"32,449,442"
07/03/2018,215.5,218.0,213.5,214.5,187.3053741455078,"28,323,220"
07/04/2018,217.0,217.5,215.5,216.0,188.61520385742188,"15,212,295"
07/05/2018,214.0,215.0,213.0,214.5,187.3053741455078,"18,225,416"
07/06/2018,217.5,217.5,215.0,217.0,189.48837280273438,"29,033,762"
07/09/2018,219.5,223.0,218.5,221.5,193.41790771484375,"38,734,793"
07/10/2018,223.0,224.0,222.0,222.0,193.85452270507812,"20,118,957"
07/11/2018,220.0,220.0,218.0,220.0,192.10806274414062,"19,854,690"
07/12/2018,218.0,222.0,218.0,220.5,192.54464721679688,"23,666,051"
07/13/2018,222.5,224.5,222.5,224.5,196.03753662109375,"29,716,311"
07/16/2018,224.5,225.0,223.5,223.5,195.164306640625,"15,819,254"
07/17/2018,222.5,223.5,221.0,221.5,193.41790771484375,"21,548,436"
07/18/2018,223.0,224.0,222.0,223.0,194.72772216796875,"39,898,658"
07/19/2018,225.5,227.0,224.5,224.5,196.03753662109375,"39,661,216"
07/20/2018,235.0,237.5,233.0,237.5,207.38938903808594,"97,969,023"
07/23/2018,239.0,245.0,238.5,241.0,210.4456787109375,"52,256,877"
07/24/2018,240.0,241.5,238.5,241.0,210.4456787109375,"27,239,267"
07/25/2018,239.0,241.0,239.0,240.5,210.00904846191406,"20,962,512"
07/26/2018,241.0,242.5,239.5,241.0,210.4456787109375,"30,606,388"
07/27/2018,242.0,244.5,241.0,244.5,213.50192260742188,"27,129,646"
07/30/2018,244.5,245.5,244.0,245.5,214.3751678466797,"22,788,730"
07/31/2018,243.5,246.0,242.0,246.0,214.81175231933594,"27,059,442"
08/01/2018,247.0,248.0,246.5,248.0,216.5582275390625,"29,136,161"
08/02/2018,249.0,249.5,243.5,244.5,213.50192260742188,"22,402,110"
08/03/2018,246.0,248.0,245.0,247.0,215.68496704101562,"24,719,097"
08/06/2018,245.0,247.0,244.0,245.5,214.3751678466797,"22,364,568"
08/07/2018,245.0,245.5,241.5,241.5,210.88230895996094,"23,992,418"
08/08/2018,245.0,247.5,244.5,247.5,216.12159729003906,"24,382,432"
08/09/2018,247.0,248.0,246.0,247.0,215.68496704101562,"15,128,655"
08/10/2018,246.5,247.0,244.5,245.0,213.93850708007812,"15,890,492"
08/13/2018,241.5,243.0,239.0,240.5,210.00904846191406,"17,881,194"
08/14/2018,245.0,245.0,242.5,243.5,212.62872314453125,"17,358,913"
08/15/2018,244.5,244.5,239.5,241.5,210.88230895996094,"18,473,321"
08/16/2018,238.0,241.5,238.0,239.0,208.69923400878906,"19,155,966"
08/17/2018,239.5,241.0,239.0,239.5,209.1358184814453,"18,324,474"
08/20/2018,239.5,240.0,238.0,239.5,209.1358184814453,"16,933,437"
08/21/2018,239.0,241.0,238.5,241.0,210.4456787109375,"12,014,127"
08/22/2018,241.5,242.5,240.5,242.0,211.31887817382812,"12,614,240"
08/23/2018,243.0,244.5,243.0,244.5,213.50192260742188,"14,839,240"
08/24/2018,245.5,246.0,243.0,243.5,212.62872314453125,"14,355,943"
08/27/2018,246.0,246.5,244.5,245.0,213.93850708007812,"15,152,299"
08/28/2018,248.5,250.0,248.0,249.5,217.8679962158203,"36,792,531"
08/29/2018,253.5,259.0,253.5,259.0,226.1636199951172,"56,993,182"
08/30/2018,264.5,268.0,262.5,263.5,230.09307861328125,"48,957,808"
08/31/2018,257.5,259.0,254.0,256.0,223.54396057128906,"69,069,506"
09/03/2018,259.0,260.0,256.5,257.0,224.41714477539062,"26,720,905"
09/04/2018,258.5,259.5,255.5,257.5,224.85374450683594,"34,304,615"
09/05/2018,260.0,264.5,259.0,264.0,230.52967834472656,"44,864,459"
09/06/2018,268.0,268.0,261.0,261.0,227.91001892089844,"35,698,488"
09/07/2018,263.0,264.0,260.5,264.0,230.52967834472656,"38,663,728"
09/10/2018,266.5,266.5,262.5,264.5,230.96627807617188,"41,659,795"
09/11/2018,263.0,263.5,258.0,260.0,227.0368194580078,"34,350,276"
09/12/2018,261.0,262.0,258.0,260.5,227.47344970703125,"37,885,965"
09/13/2018,260.0,260.0,253.5,255.0,222.67071533203125,"37,576,180"
09/14/2018,257.0,261.5,257.0,261.0,227.91001892089844,"37,903,219"
09/17/2018,262.5,262.5,257.0,258.0,225.2904052734375,"24,765,758"
09/18/2018,256.5,257.0,254.0,254.5,222.234130859375,"33,960,152"
09/19/2018,258.0,260.0,257.0,258.0,225.2904052734375,"59,227,711"
09/20/2018,261.5,261.5,257.5,260.0,227.0368194580078,"29,649,071"
09/21/2018,261.5,261.5,258.0,261.5,228.34666442871094,"35,012,974"
09/25/2018,261.5,264.0,260.5,263.5,230.09307861328125,"24,397,062"
09/26/2018,263.0,263.5,261.0,263.5,230.09307861328125,"24,859,115"
09/27/2018,264.0,266.0,262.0,265.0,231.4028778076172,"38,495,371"
09/28/2018,266.0,266.0,260.0,262.5,229.2198486328125,"39,626,486"
10/01/2018,262.0,264.0,261.0,263.0,229.65646362304688,"22,254,380"
10/02/2018,262.0,263.0,257.0,257.5,224.85374450683594,"38,391,491"
10/03/2018,257.5,260.0,257.0,260.0,227.0368194580078,"25,228,536"
10/04/2018,257.0,257.5,254.0,254.0,221.7974853515625,"36,408,727"
10/05/2018,250.0,253.0,248.5,250.0,218.3046417236328,"40,204,660"
10/08/2018,245.5,246.5,241.0,243.5,212.62872314453125,"50,876,958"
10/09/2018,243.5,245.0,242.0,244.0,213.06532287597656,"28,905,345"
10/11/2018,233.5,233.5,227.0,227.5,198.6572265625,"94,589,657"
10/12/2018,231.0,237.0,229.0,237.0,206.95278930664062,"47,175,769"
10/15/2018,234.0,234.0,230.5,230.5,201.27687072753906,"42,168,280"
10/16/2018,229.5,237.0,229.0,237.0,206.95278930664062,"37,818,077"
10/17/2018,241.5,243.0,238.0,238.5,208.2626495361328,"42,494,858"
10/18/2018,238.0,239.0,235.5,236.5,206.5161895751953,"25,676,430"
10/19/2018,231.0,236.5,230.0,236.0,206.07962036132812,"28,358,460"
10/22/2018,232.5,238.0,231.5,237.0,206.95278930664062,"29,275,777"
10/23/2018,232.0,234.0,230.0,230.0,200.8402557373047,"32,827,745"
10/24/2018,230.0,231.0,227.0,229.5,200.40365600585938,"44,321,950"
10/25/2018,220.5,222.0,219.5,219.5,191.67144775390625,"75,524,118"
10/26/2018,223.0,224.0,217.0,221.0,192.98130798339844,"38,439,644"
10/29/2018,223.0,224.0,221.0,222.5,194.29110717773438,"18,463,792"
10/30/2018,221.0,225.0,220.5,223.0,194.72772216796875,"28,877,931"
10/31/2018,228.0,234.0,228.0,234.0,204.3331298828125,"57,283,201"
11/01/2018,236.0,237.0,233.0,235.5,205.64295959472656,"41,974,797"
11/02/2018,236.5,236.5,233.5,236.5,206.5161895751953,"30,722,361"
11/05/2018,233.0,235.5,232.0,235.0,205.206298828125,"25,452,065"
11/06/2018,234.0,235.5,232.5,234.5,204.76974487304688,"30,468,176"
11/07/2018,233.0,236.0,232.5,234.0,204.3331298828125,"34,424,652"
11/08/2018,237.5,237.5,236.0,236.5,206.5161895751953,"24,739,146"
11/09/2018,234.5,234.5,231.0,231.0,201.71348571777344,"23,219,081"
11/12/2018,230.0,234.5,230.0,231.5,202.15005493164062,"23,228,445"
11/13/2018,224.5,228.0,224.5,227.5,198.6572265625,"36,104,127"
11/14/2018,230.0,231.0,228.5,228.5,199.53041076660156,"20,028,279"
11/15/2018,229.5,232.0,228.5,231.0,201.71348571777344,"22,072,228"
11/16/2018,229.0,229.0,225.0,226.0,197.34735107421875,"46,738,909"
11/19/2018,225.0,225.0,221.0,222.0,193.85452270507812,"48,944,754"
11/20/2018,219.0,220.5,218.0,218.0,190.3616485595703,"41,569,756"
11/21/2018,214.5,220.0,214.0,219.0,191.23486328125,"35,206,343"
11/22/2018,221.5,222.0,219.0,219.0,191.23486328125,"21,929,610"
11/23/2018,220.5,220.5,217.0,218.5,190.7982635498047,"14,883,334"
11/26/2018,219.0,224.0,218.5,223.0,194.72772216796875,"30,599,804"
11/27/2018,220.0,224.5,219.0,224.0,195.60093688964844,"26,584,349"
11/28/2018,222.5,227.0,222.0,226.5,197.7840118408203,"24,429,026"
11/29/2018,231.5,231.5,229.0,229.0,199.96705627441406,"44,383,207"
11/30/2018,229.5,231.0,225.5,225.5,196.91079711914062,"55,827,957"
12/03/2018,231.0,235.0,231.0,235.0,205.206298828125,"45,333,986"
12/04/2018,233.0,234.5,231.0,234.0,204.3331298828125,"39,746,162"
12/05/2018,226.5,227.5,225.0,226.0,197.34735107421875,"42,835,576"
12/06/2018,220.0,222.0,219.5,220.0,192.10806274414062,"40,149,112"
